Est Number,Premise Name,Premise Address 1,Premise Zip Code,TYPE,Status,Inspection Date,Inspection Type,Score,Violation List
63161,LIBERTY RIDGE SENIOR LIVING,701 LIBERTY RIDGE LN,40509,605,ACTIVE,11-Aug-2023,1,97,  41  50  56
99261,"LIGHTHOUSE MINISTRIES, THE",190 SPRUCE ST,40508,605,ACTIVE,30-Mar-2023,1,81,   1   3  11  13  25  40  44  48  50  54  55  56
99261,"LIGHTHOUSE MINISTRIES, THE",190 SPRUCE ST,40508,605,ACTIVE,18-Apr-2023,2,97,  40  45  56
99261,"LIGHTHOUSE MINISTRIES, THE",190 SPRUCE ST,40508,605,ACTIVE,20-Nov-2023,1,99,  57
99261,"LIGHTHOUSE MINISTRIES, THE",190 SPRUCE ST,40508,605,ACTIVE,27-Jul-2023,1,100,
100471,LIMESTONE PANTRY,111 AVE. OF CHAMPIONS,40506,610,ACTIVE,13-Sep-2023,1,96,  10  25  56
100471,LIMESTONE PANTRY,111 AVE. OF CHAMPIONS,40506,610,ACTIVE,13-Sep-2023,2,98,  10  56
30874,LINKBELT,2651 PALUMBO DRIVE,40509,605,ACTIVE,10-May-2023,1,100,
30874,LINKBELT,2651 PALUMBO DRIVE,40509,605,ACTIVE,17-Nov-2023,1,100,
31690,LIQUOR BARN,3040 RICHMOND ROAD,40509,610,ACTIVE,08-Nov-2023,1,92,  21  37  46  53  55
31690,LIQUOR BARN,3040 RICHMOND ROAD,40509,610,ACTIVE,21-Nov-2023,2,98,  56  57
31690,LIQUOR BARN,3040 RICHMOND ROAD,40509,607,ACTIVE,08-Nov-2023,1,92,  21  37  46  53  55
31690,LIQUOR BARN,3040 RICHMOND ROAD,40509,607,ACTIVE,21-Nov-2023,2,98,  56  57
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,610,ACTIVE,18-May-2023,1,96,  48  50  56
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,607,ACTIVE,18-May-2023,1,96,  48  50  56
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,610,ACTIVE,09-Nov-2023,2,96,  41  48  50
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,607,ACTIVE,09-Nov-2023,1,98,  54  56
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,607,ACTIVE,09-Nov-2023,2,96,  41  48  50
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,607,ACTIVE,09-Nov-2023,1,90,   3   8  41  46  48  50
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,610,ACTIVE,09-Nov-2023,1,90,   3   8  41  46  48  50
72763,LIQUOR BARN,1837 PLAUDIT PLACE,40509,610,ACTIVE,09-Nov-2023,1,98,  54  56
54922,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,40503,610,ACTIVE,19-Apr-2023,1,98,  50  56
54922,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,40503,607,ACTIVE,19-Apr-2023,1,98,  50  56
54922,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,40503,607,ACTIVE,27-Oct-2023,1,97,  45  49  56
54922,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,40503,610,ACTIVE,27-Oct-2023,1,99,  56
54922,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,40503,610,ACTIVE,27-Oct-2023,1,97,  45  49  56
54922,LIQUOR BARN @ CORNER DELI,921 BEAUMONT CENTRE PKWY,40503,607,ACTIVE,27-Oct-2023,1,99,  56
96685,LIQUOR BARN AT NORTH BROADWAY #910,1601 N BROADWAY,40505,610,ACTIVE,15-Sep-2023,1,100,
96684,LIQUOR BARN EXPRESS AT CHEVY CHASE #908,866 E HIGH ST.,40502,610,ACTIVE,21-Nov-2023,1,99,  56
85119,LIQUOR BARN EXPRESS AT THOROUGHBRED #909,2005 VERSAILLES RD.,40504,610,ACTIVE,06-Oct-2023,1,100,
96773,LITTLE CAESAR'S,3031 RICHMOND RD #110,40509,605,ACTIVE,21-Apr-2023,1,91,  21  24  40  41  50  56
96773,LITTLE CAESAR'S,3031 RICHMOND RD #110,40509,605,ACTIVE,05-May-2023,2,96,  40  45  50  56
96773,LITTLE CAESARS PIZZA,3031 RICHMOND RD #110,40509,605,ACTIVE,24-Oct-2023,1,94,  10  40  41  50  56  57
48865,LITTLE CAESAR'S PIZZA,2003 VERSAILLES ROAD,40504,605,ACTIVE,24-Feb-2023,2,91,  10  40  41  48  50  54  56  57
48865,LITTLE CAESAR'S PIZZA,2003 VERSAILLES ROAD,40504,605,ACTIVE,24-Feb-2023,1,88,  10  18  40  41  48  50  54  56  57
48865,LITTLE CAESARS PIZZA,2003 VERSAILLES ROAD,40504,605,ACTIVE,20-Sep-2023,1,88,   6  18  40  46  48  51  56  57
48865,LITTLE CAESARS PIZZA,2003 VERSAILLES ROAD,40504,605,ACTIVE,20-Sep-2023,2,93,  40  46  48  51  56  57
62854,LITTLE CAESAR'S PIZZA,3601 B WALDEN DRIVE,40517,605,ACTIVE,04-Jan-2023,1,89,   6  29  40  41  48  50  54  56
62854,LITTLE CAESAR'S PIZZA,3601 B WALDEN DRIVE,40517,605,ACTIVE,04-Jan-2023,2,93,  40  41  48  50  54  56
62854,LITTLE CAESAR'S PIZZA,3601 B WALDEN DRIVE,40517,605,ACTIVE,18-Apr-2023,1,96,  40  50  56  57
62854,LITTLE CAESARS PIZZA,3601 B WALDEN DRIVE,40517,605,ACTIVE,18-Oct-2023,1,89,   6   8  40  45  48  50  56
62854,LITTLE CAESARS PIZZA,3601 B WALDEN DRIVE,40517,605,ACTIVE,18-Oct-2023,2,94,  40  45  48  50  56
74414,LITTLE CAESAR'S PIZZA,135 E NEW CIRCLE RD  #110,40505,605,ACTIVE,28-Apr-2023,1,96,  48  50  56
74414,LITTLE CAESARS PIZZA,135 E NEW CIRCLE RD  #110,40505,605,ACTIVE,23-Oct-2023,1,95,  40  48  50  56
80653,LITTLE CAESAR'S PIZZA,3805 DYLAN PLACE #110,40514,605,ACTIVE,15-Mar-2023,1,94,  40  48  54  56  57
80653,LITTLE CAESARS PIZZA,3805 DYLAN PLACE #110,40514,605,ACTIVE,29-Sep-2023,1,97,  40  41  56
115561,LITTLE FORK AT WISE BIRD CIDER,1174 MANCHESTER ST.,40508,605,ACTIVE,01-Feb-2023,1,100,
115561,LITTLE FORK AT WISE BIRD CIDER,1174 MANCHESTER ST.,40508,605,ACTIVE,20-Oct-2023,1,100,
104993,LITTLE LEXINGTON ACADEMY,4383 OLD HARRODSBURG RD STE 145,40513,605,ACTIVE,17-Jan-2023,1,96,   6  10  56
104993,LITTLE LEXINGTON ACADEMY,4383 OLD HARRODSBURG RD STE 145,40513,605,ACTIVE,17-Jan-2023,2,98,  10  56
104993,LITTLE LEXINGTON ACADEMY,4383 OLD HARRODSBURG RD STE 145,40513,605,ACTIVE,07-Apr-2023,1,100,
104993,LITTLE LEXINGTON ACADEMY,4383 OLD HARRODSBURG RD STE 145,40513,605,ACTIVE,26-Oct-2023,1,93,   6   8  25
104993,LITTLE LEXINGTON ACADEMY,4383 OLD HARRODSBURG RD STE 145,40513,605,ACTIVE,26-Oct-2023,2,100,
117809,LITTLE ROCKERS EARLY EDUCATION CENTER,746 ALLENDALE DR,40503,605,ACTIVE,23-Mar-2023,5,,   1   2   3   5  18  49  53
31196,"LITTLE TOT'S LEARNING CTR, LLC",3580 CAULDER RD,40517,605,ACTIVE,12-Apr-2023,1,100,
31196,"LITTLE TOT'S LEARNING CTR, LLC",3580 CAULDER RD,40517,605,ACTIVE,17-Oct-2023,1,100,
75331,"LOCAL TACO, THE",315 S LIMESTONE,40508,605,ACTIVE,20-Mar-2023,1,96,  41  49  50  56
75331,"LOCAL TACO, THE",315 S LIMESTONE,40508,605,ACTIVE,06-Oct-2023,1,94,  39  44  46  49  50  56
100504,LOCO ICE,1979 PAVILLION WAY,40509,603,ACTIVE,06-Jul-2023,1,96,  38  40  51  57
63097,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,40509,605,ACTIVE,26-Apr-2023,1,91,  23  29  48  50  56
63097,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,40509,605,ACTIVE,26-Apr-2023,2,96,  48  50  56
63097,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,40509,605,ACTIVE,19-May-2023,3,94,  39  46  48  50  56
63097,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,40509,605,ACTIVE,17-Nov-2023,2,95,  40  48  50  56
63097,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,40509,605,ACTIVE,31-Oct-2023,1,82,   6  10  17  18  21  29  37  48  50  51  56
63097,LOGAN'S ROADHOUSE,1908 PAVILLION WAY,40509,605,ACTIVE,13-Nov-2023,1,91,  18  20  48  50  56
117480,LOLO PEAK COFFEE CO.,2416 ROCKAWAY PL.,40511,605,ACTIVE,26-Jan-2023,1,99,  49
117480,LOLO PEAK COFFEE CO.,2416 ROCKAWAY PL.,40511,605,ACTIVE,13-Mar-2023,1,100,
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,12-Jan-2023,1,91,  15  17  40  48  50  54  56
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,02-May-2023,1,85,   3  15  24  29  40  41  45  48  56  57
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,02-May-2023,12,,
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,16-May-2023,2,95,  45  48  56  57
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,17-Jan-2024,1,96,  48  50  56
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,14-Sep-2023,1,88,   6  24  39  41  45  48  51  56  57
61454,LONGHORN STEAK HOUSE #5187,2217 HARRODSBURG RD,40504,605,ACTIVE,14-Sep-2023,2,92,  39  41  45  48  51  56  57
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,12-Jan-2023,1,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,12-Jan-2023,1,94,  10  15  17  40  44
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,12-Jan-2023,1,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,12-Jan-2023,1,94,  10  15  17  40  44
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,10-May-2023,1,82,   8  10  17  24  25  39  40  44  48  50  51  55  56
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,10-May-2023,1,82,   8  10  17  24  25  39  40  44  48  50  51  55  56
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,10-May-2023,1,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,10-May-2023,1,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,30-May-2023,2,97,  48  56
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,30-May-2023,2,97,  48  56
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,18-Sep-2023,1,98,  49  56
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,18-Sep-2023,1,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,18-Sep-2023,1,98,  49  56
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,07-Feb-2024,2,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,24-Jan-2024,1,79,   6   8  15  21  23  25  39  40  41  44  49  50
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,24-Jan-2024,1,99,  50
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,24-Jan-2024,1,79,   6   8  15  21  23  25  39  40  41  44  49  50
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,24-Jan-2024,1,99,  50
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,605,ACTIVE,07-Feb-2024,2,100,
31724,LORADALE MARKET,6888 RUSSELL CAVE RD.,40511,607,ACTIVE,18-Sep-2023,1,100,
114953,LOS COMPADRES FOOD TRUCK,402 FAIRDALE DR.,40511,605,ACTIVE,26-Jan-2024,1,88,   8  10  22  29  41  46  57
115588,LOS HERMANOS MARKET LLC,1511 RUSSELL CAVE RD.,40505,610,ACTIVE,10-Feb-2023,1,94,  13  48  50  56
115588,LOS HERMANOS MARKET LLC,1511 RUSSELL CAVE RD.,40505,610,ACTIVE,10-Feb-2023,2,96,  48  50  56
115588,LOS HERMANOS MARKET LLC,1511 RUSSELL CAVE RD.,40505,610,ACTIVE,07-Aug-2023,2,99,  56
115588,LOS HERMANOS MARKET LLC,1511 RUSSELL CAVE RD.,40505,610,ACTIVE,01-Feb-2024,1,100,
115588,LOS HERMANOS MARKET LLC,1511 RUSSELL CAVE RD.,40505,610,ACTIVE,07-Aug-2023,1,97,  13  56
118029,LOUISIANA PASSION,3021 SEWANEE LN,40509,605,ACTIVE,10-Apr-2023,1,100,
118029,LOUISIANA PASSION,3021 SEWANEE LN,40509,605,ACTIVE,19-May-2023,12,,
118855,LUCKY DAWGS,1230 EASTLAND DR,40505,605,ACTIVE,04-Jan-2024,1,97,  48  56
112335,LUNA LEXINGTON,155 N. HANOVER  AVE.,40502,605,ACTIVE,20-Apr-2023,1,98,  37  40
100702,LUNA STATE MOBILE,1806 MARLBORO DRIVE,40505,605,ACTIVE,05-Sep-2023,1,83,   8  10  17  18  25  37  39  41  44  46  49  51
100702,LUNA STATE MOBILE,1806 MARLBORO DRIVE,40505,605,ACTIVE,05-Sep-2023,2,91,  10  17  37  39  41  44  46  49  51
37068,LUNDY'S CATERING - MOBILE UNIT,1389 PRIDEMORE COURT,40505,605,ACTIVE,16-Oct-2023,12,,
33179,LUNDY'S OF LEXINGTON,1389 PRIDEMORE COURT,40505,605,ACTIVE,03-Apr-2023,1,99,  56
33179,LUNDY'S OF LEXINGTON,1389 PRIDEMORE COURT,40505,605,ACTIVE,18-Oct-2023,2,100,
33179,LUNDY'S OF LEXINGTON,1389 PRIDEMORE COURT,40505,605,ACTIVE,03-Oct-2023,1,97,  18
102438,LUSSI BROWN COFFEE BAR,114 CHURCH STREET,40507,605,ACTIVE,14-Feb-2023,1,100,
102438,LUSSI BROWN COFFEE BAR,114 CHURCH STREET,40507,605,ACTIVE,12-Jan-2024,1,97,  44  48
102438,LUSSI BROWN COFFEE BAR,114 CHURCH STREET,40507,605,ACTIVE,18-Aug-2023,1,99,  40
32517,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,40517,605,ACTIVE,08-Feb-2024,2,94,  34  48  50  56  57
32517,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,40517,605,ACTIVE,11-Dec-2023,2,94,  10  17  45  48  56
32517,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,40517,605,ACTIVE,14-Jul-2023,2,93,  17  44  48  50  51  56
32517,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,40517,605,ACTIVE,25-Oct-2023,1,85,   9  10  21  38  41  44  45  46  48  50  56
32517,LYNAGH'S SHAMROCK BAR & GRILL,154 PATCHEN DRIVE #87A,40517,605,ACTIVE,08-Feb-2024,1,92,   6  34  48  50  56  57
120764,LYNDON HOUSE BED & BREAKFAST,507 N. BROADWAY,40508,605,ACTIVE,16-Jan-2024,1,100,
33565,M & M GROCERY MART,398 EAST 5TH STREET,40508,610,ACTIVE,13-Nov-2023,1,95,  46  48  50  56
117733,MACHIMA NUTRITION II,559 S LIMESTONE,40508,605,ACTIVE,14-Mar-2023,1,100,
117733,MACHIMA NUTRITION II,559 S LIMESTONE,40508,605,INACTIVE,03-Oct-2023,1,98,  38  49
105882,MACY'S STARBUCKS KIOSK-FAYETTE MALL,3303 NICHOLASVILLE RD,40503,605,ACTIVE,27-Mar-2023,1,93,   3   5  40  41  57
105882,MACY'S STARBUCKS KIOSK-FAYETTE MALL,3303 NICHOLASVILLE RD,40503,605,ACTIVE,12-Apr-2023,2,99,  57
105882,MACY'S STARBUCKS KIOSK-FAYETTE MALL,3303 NICHOLASVILLE RD,40503,605,ACTIVE,29-Sep-2023,1,97,  48  57
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,27-Jan-2023,1,90,  24  40  43  44  48  50  54  56
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,14-Feb-2023,2,95,  48  50  56  57
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,19-May-2023,1,87,  18  38  44  45  48  50  54  56  58
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,05-Jun-2023,2,95,  48  56  58
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,12-Jun-2023,2,97,  48  56
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,09-Oct-2023,2,90,  10  38  40  45  48  49  50  56  57
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,16-Jan-2024,1,93,  40  48  49  50  54  56
86979,MAD MUSHROOM OF CLAYS MILL INC,3340 CLAYS MILL RD,40513,605,ACTIVE,25-Sep-2023,1,87,   1  29  38  40  45  48  49  50  56  57
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,14-Mar-2023,2,97,  48  56
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,14-Mar-2023,1,95,  24  48  56
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,05-Dec-2023,1,85,   1  18  29  40  41  44  48  49  50  56
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,20-Dec-2023,2,96,  40  48  56
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,07-Sep-2023,2,99,  56
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,28-Jul-2023,1,85,   6  13  18  21  44  54  56  58
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,28-Jul-2023,12,,
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,21-Aug-2023,2,97,  56  58
106682,"MAGAR GROCERY, LLC",2532 REGENCY RD UNIT 103,40503,610,ACTIVE,07-Mar-2023,1,97,  37  38  44
99948,MAGNOLIA SPRINGS LEXINGTON,2701 MAGNOLIA SPRINGS DRIVE,40511,605,ACTIVE,05-Apr-2023,1,94,   6  27  29
99948,MAGNOLIA SPRINGS LEXINGTON,2701 MAGNOLIA SPRINGS DRIVE,40511,605,ACTIVE,05-Apr-2023,2,100,
99948,MAGNOLIA SPRINGS LEXINGTON,2701 MAGNOLIA SPRINGS DRIVE,40511,605,ACTIVE,30-Oct-2023,2,100,
99948,MAGNOLIA SPRINGS LEXINGTON,2701 MAGNOLIA SPRINGS DRIVE,40511,605,ACTIVE,30-Oct-2023,1,98,  29
100682,MAI THAI RESTAURANT,304 SOUTHLAND DR,40503,605,ACTIVE,16-Mar-2023,1,96,  17  38  50  56
100682,MAI THAI RESTAURANT,304 SOUTHLAND DR,40503,605,ACTIVE,04-Oct-2023,1,94,  25  38  40  45  50
100682,MAI THAI RESTAURANT,304 SOUTHLAND DR,40503,605,ACTIVE,31-Oct-2023,2,96,  15  38  39
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,16-Feb-2023,5,86,   1   3  10  17  21  40  43  49  50  54
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,02-Mar-2023,1,100,
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,03-Mar-2023,1,100,
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,24-Apr-2023,1,88,   6  10  13  25  29  40  45  51
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,24-Apr-2023,2,96,  10  40  45  51
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,24-Apr-2023,12,,
117365,MAIN EVENTS,240 CANARY RD.,40503,605,ACTIVE,10-Oct-2023,1,97,  10  48
87028,MAIN STREET DELI,380 WEST MAIN,40508,605,ACTIVE,01-Feb-2023,1,96,  38  40  48
87028,MAIN STREET DELI,380 WEST MAIN,40508,605,ACTIVE,03-Aug-2023,1,96,  10  40  48
87028,MAIN STREET DELI,380 WEST MAIN,40508,605,ACTIVE,18-Jan-2024,1,99,  41
31744,MALABU PUB AND GRILLE,239 SURFSIDE DR,40503,605,ACTIVE,11-Dec-2023,1,90,  10  25  45  48  50  54  56  57
31744,MALABU PUB AND GRILLE,239 SURFSIDE DR,40503,605,ACTIVE,11-Dec-2023,2,92,  10  45  48  50  54  56  57
64612,MALONE'S,1920 PLEASANT RIDGE DR,40509,605,ACTIVE,17-May-2023,2,97,  38  45  50
64612,MALONE'S,1920 PLEASANT RIDGE DR,40509,605,ACTIVE,17-May-2023,1,95,  25  38  45  50
64612,MALONE'S,1920 PLEASANT RIDGE DR,40509,605,ACTIVE,16-Nov-2023,1,99,  56
81350,MALONE'S,3735 PALOMAR CENTRE DRIVE,40513,605,ACTIVE,26-Apr-2023,2,97,  44  45  56
81350,MALONE'S,3735 PALOMAR CENTRE DRIVE,40513,605,ACTIVE,26-Apr-2023,1,90,  18  24  29  44  45  56
81350,MALONE'S,3735 PALOMAR CENTRE DRIVE,40513,605,ACTIVE,26-Oct-2023,1,97,  45  48
59830,MALONE'S - DRAKE'S,3347 TATES CREEK RD,40502,605,ACTIVE,13-Mar-2023,1,95,  45  48  50  56
59830,MALONE'S - DRAKE'S,3347 TATES CREEK RD,40502,605,ACTIVE,21-Sep-2023,1,95,  44  45  48  56
69006,MALONE'S PRIME - OBC,3373 TATES CREEK ROAD,40502,605,ACTIVE,03-Oct-2023,1,97,  34  45  56
69006,MALONE'S PRIME/OBC,3373 TATES CREEK ROAD,40502,605,ACTIVE,20-Apr-2023,1,98,  40  41
115460,MAMA GANDA FOOD TRUCK,27 E. NEW CIRCLE RD.,40505,605,ACTIVE,28-Feb-2023,1,89,   1  11  18  37  40  49
115460,MAMA GANDA FOOD TRUCK,27 E. NEW CIRCLE RD.,40505,605,ACTIVE,08-Mar-2023,2,100,
99440,MAMA JEHOVA JIREH AFRICAN FOOD MARKET,1395 N FORBES RD,40511,610,ACTIVE,13-Dec-2023,2,95,  44  48  50  56
99440,MAMA JEHOVA JIREH AFRICAN FOOD MARKET,1395 N FORBES RD,40511,610,ACTIVE,31-Oct-2023,1,92,  17  25  38  48  50  56
114138,MAMA TEQUILA,367 W. SHORT STREEET. STE #150,40507,605,ACTIVE,20-Mar-2023,1,95,   6  38  41  50
114138,MAMA TEQUILA,367 W. SHORT STREEET. STE #150,40507,605,ACTIVE,20-Mar-2023,2,97,  38  41  50
114138,MAMA TEQUILA,367 W. SHORT STREEET. STE #150,40507,605,ACTIVE,18-Sep-2023,1,90,   6  18  21  34  37
114138,MAMA TEQUILA,367 W. SHORT STREEET. STE #150,40507,605,ACTIVE,23-Oct-2023,2,99,  36
113468,MANCHESTER COFFEE CO,576 E. 3RD ST,40508,605,ACTIVE,24-Feb-2023,1,99,  41
113468,MANCHESTER COFFEE CO.,576 E. 3RD ST,40508,605,ACTIVE,05-Sep-2023,1,100,
117400,MANCHESTER COFFEE CO.,3180 RICHMOND RD.,40509,605,ACTIVE,20-Jan-2023,1,100,
57693,MANCINO'S,1590 -A LEESTOWN RD,40511,605,ACTIVE,13-Feb-2023,1,88,  21  22  24  45  50  56  57
57693,MANCINO'S,1590 -A LEESTOWN RD,40511,605,ACTIVE,13-Feb-2023,2,96,  45  50  56  57
57693,MANCINO'S,1590 -A LEESTOWN RD,40511,605,ACTIVE,22-Aug-2023,1,95,  40  45  48  56
62322,MANGO THAI,3401 NICHOLASVILLE RD #FC2,40503,605,ACTIVE,14-Aug-2023,2,94,   2  17  38  50  56  57
62322,MANGO THAI,3401 NICHOLASVILLE RD #FC2,40503,605,ACTIVE,15-Nov-2023,1,93,  10  17  25  38  39  56
62322,MANGO THAI,3401 NICHOLASVILLE RD #FC2,40503,605,ACTIVE,30-Nov-2023,2,96,  17  38  39  45
117488,MAPLE STREET BISCUIT COMPANY,2270 NICHOLASVILLE RD SUITE 120,40503,605,ACTIVE,10-Mar-2023,1,100,
117488,MAPLE STREET BISCUIT COMPANY,2270 NICHOLASVILLE RD SUITE 120,40503,605,ACTIVE,13-Jul-2023,2,98,  49  50
117488,MAPLE STREET BISCUIT COMPANY,2270 NICHOLASVILLE RD SUITE 120,40503,605,ACTIVE,24-Oct-2023,1,88,   8  24  29  42  45  50  56  57
117488,MAPLE STREET BISCUIT COMPANY,2270 NICHOLASVILLE RD SUITE 120,40503,605,ACTIVE,24-Oct-2023,2,95,  42  45  50  56  57
52401,MARATHON,274 NEW CIRCLE ROAD NE,40505,610,ACTIVE,05-Oct-2023,1,94,  46  48  50  54  56
77428,MARATHON EAST MAIN,801 EAST MAIN STREET,40502,610,ACTIVE,28-Nov-2023,1,92,  10  13  25  39  46  56
77428,MARATHON EAST MAIN,801 EAST MAIN STREET,40502,610,ACTIVE,18-Dec-2023,2,96,  48  50  56
77428,MARATHON EAST MAIN,801 EAST MAIN STREET,40502,610,ACTIVE,28-Nov-2023,12,,
35799,MARATHON FOOD MART,1201 SOUTH BROADWAY,40504,607,ACTIVE,23-Jan-2023,1,97,  54  55  57
35799,MARATHON FOOD MART,1201 SOUTH BROADWAY,40504,610,ACTIVE,23-Jan-2023,1,97,  54  55  57
35799,MARATHON FOOD MART,1201 SOUTH BROADWAY,40504,607,ACTIVE,24-Jan-2024,1,100,
35799,MARATHON FOOD MART,1201 SOUTH BROADWAY,40504,610,ACTIVE,24-Jan-2024,1,100,
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,607,ACTIVE,08-Mar-2023,1,99,  56
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,610,ACTIVE,08-Mar-2023,1,97,  40  41  56
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,610,ACTIVE,08-Mar-2023,1,99,  56
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,607,ACTIVE,08-Mar-2023,1,97,  40  41  56
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,607,ACTIVE,20-Sep-2023,1,95,  10  40  41  50  56
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,607,ACTIVE,20-Sep-2023,1,100,
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,610,ACTIVE,20-Sep-2023,1,95,  10  40  41  50  56
58668,MARATHON FOOD MART,1840 BRYAN STATION ROAD,40505,610,ACTIVE,20-Sep-2023,1,100,
32973,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,40508,610,ACTIVE,13-Oct-2023,1,95,  10  48  50  56
32973,MARATHON MART,300 N. MARTIN LUTHER KING BLVD,40508,607,ACTIVE,13-Oct-2023,1,96,  48  50  56
